,location,subject,measure,year,value
2311,ETH,PIG,KG_CAP,2021,0.014
2312,ETH,PIG,KG_CAP,2022,0.014
2313,ETH,PIG,KG_CAP,2023,0.014
2314,ETH,PIG,KG_CAP,2024,0.014
2315,ETH,PIG,KG_CAP,2025,0.014
2316,ETH,PIG,KG_CAP,2026,0.013
2317,ETH,PIG,KG_CAP,2027,0.013
2318,ETH,PIG,KG_CAP,2028,0.013
2319,ETH,PIG,KG_CAP,2029,0.013
2320,ETH,POULTRY,KG_CAP,1990,0.0
2321,ETH,POULTRY,KG_CAP,1991,0.0
2322,ETH,POULTRY,KG_CAP,1992,0.0
2323,ETH,POULTRY,KG_CAP,1993,0.592
2324,ETH,POULTRY,KG_CAP,1994,0.571
2325,ETH,POULTRY,KG_CAP,1995,0.552
2326,ETH,POULTRY,KG_CAP,1996,0.538
2327,ETH,POULTRY,KG_CAP,1997,0.524
2328,ETH,POULTRY,KG_CAP,1998,0.518
2329,ETH,POULTRY,KG_CAP,1999,0.507
2330,ETH,POULTRY,KG_CAP,2000,0.497
2331,ETH,POULTRY,KG_CAP,2001,0.64
2332,ETH,POULTRY,KG_CAP,2002,0.675
2333,ETH,POULTRY,KG_CAP,2003,0.61
2334,ETH,POULTRY,KG_CAP,2004,0.556
2335,ETH,POULTRY,KG_CAP,2005,0.488
2336,ETH,POULTRY,KG_CAP,2006,0.505
2337,ETH,POULTRY,KG_CAP,2007,0.503
2338,ETH,POULTRY,KG_CAP,2008,0.514
2339,ETH,POULTRY,KG_CAP,2009,0.513
2340,ETH,POULTRY,KG_CAP,2010,0.577
2341,ETH,POULTRY,KG_CAP,2011,0.527
2342,ETH,POULTRY,KG_CAP,2012,0.576
2343,ETH,POULTRY,KG_CAP,2013,0.574
2344,ETH,POULTRY,KG_CAP,2014,0.371
2345,ETH,POULTRY,KG_CAP,2015,0.108
2346,ETH,POULTRY,KG_CAP,2016,0.113
2347,ETH,POULTRY,KG_CAP,2017,0.115
2348,ETH,POULTRY,KG_CAP,2018,0.115
2349,ETH,POULTRY,KG_CAP,2019,0.112
2350,ETH,POULTRY,KG_CAP,2020,0.113
2351,ETH,POULTRY,KG_CAP,2021,0.112
2352,ETH,POULTRY,KG_CAP,2022,0.111
2353,ETH,POULTRY,KG_CAP,2023,0.11
2354,ETH,POULTRY,KG_CAP,2024,0.109
2355,ETH,POULTRY,KG_CAP,2025,0.108
2356,ETH,POULTRY,KG_CAP,2026,0.108
2357,ETH,POULTRY,KG_CAP,2027,0.109
2358,ETH,POULTRY,KG_CAP,2028,0.109
2359,ETH,POULTRY,KG_CAP,2029,0.11
2360,ETH,SHEEP,KG_CAP,1990,0.0
2361,ETH,SHEEP,KG_CAP,1991,0.0
2362,ETH,SHEEP,KG_CAP,1992,0.0
2363,ETH,SHEEP,KG_CAP,1993,0.996
2364,ETH,SHEEP,KG_CAP,1994,0.961
2365,ETH,SHEEP,KG_CAP,1995,0.924
2366,ETH,SHEEP,KG_CAP,1996,0.901
2367,ETH,SHEEP,KG_CAP,1997,0.856
2368,ETH,SHEEP,KG_CAP,1998,0.864
2369,ETH,SHEEP,KG_CAP,1999,0.836
2370,ETH,SHEEP,KG_CAP,2000,0.799
2371,ETH,SHEEP,KG_CAP,2001,0.85
2372,ETH,SHEEP,KG_CAP,2002,0.991
2373,ETH,SHEEP,KG_CAP,2003,1.034
2374,ETH,SHEEP,KG_CAP,2004,1.196
2375,ETH,SHEEP,KG_CAP,2005,1.255
2376,ETH,SHEEP,KG_CAP,2006,1.431
2377,ETH,SHEEP,KG_CAP,2007,1.576
2378,ETH,SHEEP,KG_CAP,2008,1.462
2379,ETH,SHEEP,KG_CAP,2009,1.486
2380,ETH,SHEEP,KG_CAP,2010,1.431
2381,ETH,SHEEP,KG_CAP,2011,1.352
2382,ETH,SHEEP,KG_CAP,2012,1.369
2383,ETH,SHEEP,KG_CAP,2013,1.374
2384,ETH,SHEEP,KG_CAP,2014,0.919
2385,ETH,SHEEP,KG_CAP,2015,0.34
2386,ETH,SHEEP,KG_CAP,2016,0.39
2387,ETH,SHEEP,KG_CAP,2017,0.469
2388,ETH,SHEEP,KG_CAP,2018,0.459
2389,ETH,SHEEP,KG_CAP,2019,0.47
2390,ETH,SHEEP,KG_CAP,2020,0.469
2391,ETH,SHEEP,KG_CAP,2021,0.467
2392,ETH,SHEEP,KG_CAP,2022,0.466
2393,ETH,SHEEP,KG_CAP,2023,0.465
2394,ETH,SHEEP,KG_CAP,2024,0.463
2395,ETH,SHEEP,KG_CAP,2025,0.461
2396,ETH,SHEEP,KG_CAP,2026,0.46
2397,ETH,SHEEP,KG_CAP,2027,0.458
2398,ETH,SHEEP,KG_CAP,2028,0.457
2399,ETH,SHEEP,KG_CAP,2029,0.456
2400,IND,BEEF,KG_CAP,1990,1.65
2401,IND,BEEF,KG_CAP,1991,1.623
2402,IND,BEEF,KG_CAP,1992,1.616
2403,IND,BEEF,KG_CAP,1993,1.576
2404,IND,BEEF,KG_CAP,1994,1.542
2405,IND,BEEF,KG_CAP,1995,1.488
2406,IND,BEEF,KG_CAP,1996,1.468
2407,IND,BEEF,KG_CAP,1997,1.435
2408,IND,BEEF,KG_CAP,1998,1.427
2409,IND,BEEF,KG_CAP,1999,1.396
2410,IND,BEEF,KG_CAP,2000,1.299
2411,IND,BEEF,KG_CAP,2001,1.31
2412,IND,BEEF,KG_CAP,2002,1.257
2413,IND,BEEF,KG_CAP,2003,1.18
2414,IND,BEEF,KG_CAP,2004,1.156
2415,IND,BEEF,KG_CAP,2005,1.089
2416,IND,BEEF,KG_CAP,2006,1.064
2417,IND,BEEF,KG_CAP,2007,1.071
2418,IND,BEEF,KG_CAP,2008,1.066
2419,IND,BEEF,KG_CAP,2009,1.094
2420,IND,BEEF,KG_CAP,2010,0.936
2421,IND,BEEF,KG_CAP,2011,0.752
2422,IND,BEEF,KG_CAP,2012,0.67
2423,IND,BEEF,KG_CAP,2013,0.457
2424,IND,BEEF,KG_CAP,2014,0.348
2425,IND,BEEF,KG_CAP,2015,0.449
2426,IND,BEEF,KG_CAP,2016,0.469
2427,IND,BEEF,KG_CAP,2017,0.427
2428,IND,BEEF,KG_CAP,2018,0.563
2429,IND,BEEF,KG_CAP,2019,0.532
2430,IND,BEEF,KG_CAP,2020,0.532
2431,IND,BEEF,KG_CAP,2021,0.536
2432,IND,BEEF,KG_CAP,2022,0.538
2433,IND,BEEF,KG_CAP,2023,0.541
2434,IND,BEEF,KG_CAP,2024,0.542
2435,IND,BEEF,KG_CAP,2025,0.546
2436,IND,BEEF,KG_CAP,2026,0.548
2437,IND,BEEF,KG_CAP,2027,0.55
2438,IND,BEEF,KG_CAP,2028,0.552
2439,IND,BEEF,KG_CAP,2029,0.552
2440,IND,PIG,KG_CAP,1990,0.37
2441,IND,PIG,KG_CAP,1991,0.375
2442,IND,PIG,KG_CAP,1992,0.383
2443,IND,PIG,KG_CAP,1993,0.378
2444,IND,PIG,KG_CAP,1994,0.373
2445,IND,PIG,KG_CAP,1995,0.369
2446,IND,PIG,KG_CAP,1996,0.445
2447,IND,PIG,KG_CAP,1997,0.363
2448,IND,PIG,KG_CAP,1998,0.356
2449,IND,PIG,KG_CAP,1999,0.35
2450,IND,PIG,KG_CAP,2000,0.345
2451,IND,PIG,KG_CAP,2001,0.34
2452,IND,PIG,KG_CAP,2002,0.335
2453,IND,PIG,KG_CAP,2003,0.331
2454,IND,PIG,KG_CAP,2004,0.307
2455,IND,PIG,KG_CAP,2005,0.29
2456,IND,PIG,KG_CAP,2006,0.272
2457,IND,PIG,KG_CAP,2007,0.255
2458,IND,PIG,KG_CAP,2008,0.247
2459,IND,PIG,KG_CAP,2009,0.244
2460,IND,PIG,KG_CAP,2010,0.235
2461,IND,PIG,KG_CAP,2011,0.228
2462,IND,PIG,KG_CAP,2012,0.221
2463,IND,PIG,KG_CAP,2013,0.216
2464,IND,PIG,KG_CAP,2014,0.211
2465,IND,PIG,KG_CAP,2015,0.205
2466,IND,PIG,KG_CAP,2016,0.187
2467,IND,PIG,KG_CAP,2017,0.178
2468,IND,PIG,KG_CAP,2018,0.173
2469,IND,PIG,KG_CAP,2019,0.169
2470,IND,PIG,KG_CAP,2020,0.168
2471,IND,PIG,KG_CAP,2021,0.165
2472,IND,PIG,KG_CAP,2022,0.163
2473,IND,PIG,KG_CAP,2023,0.16
2474,IND,PIG,KG_CAP,2024,0.157
2475,IND,PIG,KG_CAP,2025,0.155
2476,IND,PIG,KG_CAP,2026,0.152
2477,IND,PIG,KG_CAP,2027,0.149
2478,IND,PIG,KG_CAP,2028,0.145
2479,IND,PIG,KG_CAP,2029,0.142
2480,IND,POULTRY,KG_CAP,1990,0.396
2481,IND,POULTRY,KG_CAP,1991,0.518
2482,IND,POULTRY,KG_CAP,1992,0.525
2483,IND,POULTRY,KG_CAP,1993,0.579
2484,IND,POULTRY,KG_CAP,1994,0.584
2485,IND,POULTRY,KG_CAP,1995,0.588
2486,IND,POULTRY,KG_CAP,1996,0.593
2487,IND,POULTRY,KG_CAP,1997,0.586
2488,IND,POULTRY,KG_CAP,1998,0.639
2489,IND,POULTRY,KG_CAP,1999,0.689
2490,IND,POULTRY,KG_CAP,2000,0.755
2491,IND,POULTRY,KG_CAP,2001,0.791
2492,IND,POULTRY,KG_CAP,2002,0.91
2493,IND,POULTRY,KG_CAP,2003,0.987
2494,IND,POULTRY,KG_CAP,2004,1.047
2495,IND,POULTRY,KG_CAP,2005,1.107
2496,IND,POULTRY,KG_CAP,2006,1.177
2497,IND,POULTRY,KG_CAP,2007,1.335
2498,IND,POULTRY,KG_CAP,2008,1.409
2499,IND,POULTRY,KG_CAP,2009,1.536
2500,IND,POULTRY,KG_CAP,2010,1.589
2501,IND,POULTRY,KG_CAP,2011,1.768
2502,IND,POULTRY,KG_CAP,2012,1.886
2503,IND,POULTRY,KG_CAP,2013,1.977
2504,IND,POULTRY,KG_CAP,2014,2.085
2505,IND,POULTRY,KG_CAP,2015,2.207
2506,IND,POULTRY,KG_CAP,2016,2.278
2507,IND,POULTRY,KG_CAP,2017,2.327
2508,IND,POULTRY,KG_CAP,2018,2.405
2509,IND,POULTRY,KG_CAP,2019,2.403
2510,IND,POULTRY,KG_CAP,2020,2.517
2511,IND,POULTRY,KG_CAP,2021,2.586
2512,IND,POULTRY,KG_CAP,2022,2.652
2513,IND,POULTRY,KG_CAP,2023,2.721
2514,IND,POULTRY,KG_CAP,2024,2.786
2515,IND,POULTRY,KG_CAP,2025,2.859
2516,IND,POULTRY,KG_CAP,2026,2.934
2517,IND,POULTRY,KG_CAP,2027,3.009
2518,IND,POULTRY,KG_CAP,2028,3.086
2519,IND,POULTRY,KG_CAP,2029,3.162
2520,IND,SHEEP,KG_CAP,1990,0.61
2521,IND,SHEEP,KG_CAP,1991,0.606
2522,IND,SHEEP,KG_CAP,1992,0.601
2523,IND,SHEEP,KG_CAP,1993,0.594
2524,IND,SHEEP,KG_CAP,1994,0.585
2525,IND,SHEEP,KG_CAP,1995,0.6
2526,IND,SHEEP,KG_CAP,1996,0.596
2527,IND,SHEEP,KG_CAP,1997,0.594
2528,IND,SHEEP,KG_CAP,1998,0.588
2529,IND,SHEEP,KG_CAP,1999,0.58
2530,IND,SHEEP,KG_CAP,2000,0.567
2531,IND,SHEEP,KG_CAP,2001,0.567
2532,IND,SHEEP,KG_CAP,2002,0.559
2533,IND,SHEEP,KG_CAP,2003,0.545
2534,IND,SHEEP,KG_CAP,2004,0.559
2535,IND,SHEEP,KG_CAP,2005,0.57
2536,IND,SHEEP,KG_CAP,2006,0.581
2537,IND,SHEEP,KG_CAP,2007,0.591
2538,IND,SHEEP,KG_CAP,2008,0.568
2539,IND,SHEEP,KG_CAP,2009,0.518
2540,IND,SHEEP,KG_CAP,2010,0.543
2541,IND,SHEEP,KG_CAP,2011,0.532
2542,IND,SHEEP,KG_CAP,2012,0.518
2543,IND,SHEEP,KG_CAP,2013,0.5
2544,IND,SHEEP,KG_CAP,2014,0.488
2545,IND,SHEEP,KG_CAP,2015,0.477
2546,IND,SHEEP,KG_CAP,2016,0.48
2547,IND,SHEEP,KG_CAP,2017,0.468
2548,IND,SHEEP,KG_CAP,2018,0.464
2549,IND,SHEEP,KG_CAP,2019,0.458
2550,IND,SHEEP,KG_CAP,2020,0.458
2551,IND,SHEEP,KG_CAP,2021,0.459
2552,IND,SHEEP,KG_CAP,2022,0.459
2553,IND,SHEEP,KG_CAP,2023,0.459
2554,IND,SHEEP,KG_CAP,2024,0.459
2555,IND,SHEEP,KG_CAP,2025,0.46
2556,IND,SHEEP,KG_CAP,2026,0.46
2557,IND,SHEEP,KG_CAP,2027,0.461
2558,IND,SHEEP,KG_CAP,2028,0.462
2559,IND,SHEEP,KG_CAP,2029,0.462
2560,IDN,BEEF,KG_CAP,1990,1.18
2561,IDN,BEEF,KG_CAP,1991,1.188
2562,IDN,BEEF,KG_CAP,1992,1.292
2563,IDN,BEEF,KG_CAP,1993,1.475
2564,IDN,BEEF,KG_CAP,1994,1.413
2565,IDN,BEEF,KG_CAP,1995,1.314
2566,IDN,BEEF,KG_CAP,1996,1.46
2567,IDN,BEEF,KG_CAP,1997,1.492
2568,IDN,BEEF,KG_CAP,1998,1.364
2569,IDN,BEEF,KG_CAP,1999,1.289
2570,IDN,BEEF,KG_CAP,2000,1.398
2571,IDN,BEEF,KG_CAP,2001,1.32
2572,IDN,BEEF,KG_CAP,2002,1.249
2573,IDN,BEEF,KG_CAP,2003,1.338
2574,IDN,BEEF,KG_CAP,2004,1.579
2575,IDN,BEEF,KG_CAP,2005,1.312
2576,IDN,BEEF,KG_CAP,2006,1.443
2577,IDN,BEEF,KG_CAP,2007,1.303
2578,IDN,BEEF,KG_CAP,2008,1.454
2579,IDN,BEEF,KG_CAP,2009,1.557
2580,IDN,BEEF,KG_CAP,2010,1.702
2581,IDN,BEEF,KG_CAP,2011,1.721
2582,IDN,BEEF,KG_CAP,2012,1.662
2583,IDN,BEEF,KG_CAP,2013,1.682
2584,IDN,BEEF,KG_CAP,2014,1.732
2585,IDN,BEEF,KG_CAP,2015,1.658
2586,IDN,BEEF,KG_CAP,2016,1.888
2587,IDN,BEEF,KG_CAP,2017,1.89
2588,IDN,BEEF,KG_CAP,2018,2.034
2589,IDN,BEEF,KG_CAP,2019,2.159
2590,IDN,BEEF,KG_CAP,2020,2.178
2591,IDN,BEEF,KG_CAP,2021,2.203
2592,IDN,BEEF,KG_CAP,2022,2.226
2593,IDN,BEEF,KG_CAP,2023,2.25
2594,IDN,BEEF,KG_CAP,2024,2.274
2595,IDN,BEEF,KG_CAP,2025,2.301
2596,IDN,BEEF,KG_CAP,2026,2.327
2597,IDN,BEEF,KG_CAP,2027,2.355
2598,IDN,BEEF,KG_CAP,2028,2.384
2599,IDN,BEEF,KG_CAP,2029,2.414
2600,IDN,PIG,KG_CAP,1990,2.351
2601,IDN,PIG,KG_CAP,1991,2.429
2602,IDN,PIG,KG_CAP,1992,2.435
2603,IDN,PIG,KG_CAP,1993,2.544
2604,IDN,PIG,KG_CAP,1994,2.657
2605,IDN,PIG,KG_CAP,1995,2.268
2606,IDN,PIG,KG_CAP,1996,2.341
2607,IDN,PIG,KG_CAP,1997,2.438
2608,IDN,PIG,KG_CAP,1998,2.358
2609,IDN,PIG,KG_CAP,1999,2.057
2610,IDN,PIG,KG_CAP,2000,1.529
2611,IDN,PIG,KG_CAP,2001,1.525
2612,IDN,PIG,KG_CAP,2002,1.666
2613,IDN,PIG,KG_CAP,2003,1.761
2614,IDN,PIG,KG_CAP,2004,0.678
2615,IDN,PIG,KG_CAP,2005,0.607
2616,IDN,PIG,KG_CAP,2006,0.678
2617,IDN,PIG,KG_CAP,2007,0.773
2618,IDN,PIG,KG_CAP,2008,0.697
2619,IDN,PIG,KG_CAP,2009,0.653
2620,IDN,PIG,KG_CAP,2010,0.683
2621,IDN,PIG,KG_CAP,2011,0.716
2622,IDN,PIG,KG_CAP,2012,0.73
2623,IDN,PIG,KG_CAP,2013,0.931
2624,IDN,PIG,KG_CAP,2014,0.933
2625,IDN,PIG,KG_CAP,2015,1.015
2626,IDN,PIG,KG_CAP,2016,1.033
2627,IDN,PIG,KG_CAP,2017,1.02
2628,IDN,PIG,KG_CAP,2018,1.019
2629,IDN,PIG,KG_CAP,2019,1.011
2630,IDN,PIG,KG_CAP,2020,1.008
2631,IDN,PIG,KG_CAP,2021,1.021
2632,IDN,PIG,KG_CAP,2022,1.03
2633,IDN,PIG,KG_CAP,2023,1.036
2634,IDN,PIG,KG_CAP,2024,1.043
2635,IDN,PIG,KG_CAP,2025,1.048
2636,IDN,PIG,KG_CAP,2026,1.052
2637,IDN,PIG,KG_CAP,2027,1.054
2638,IDN,PIG,KG_CAP,2028,1.056
2639,IDN,PIG,KG_CAP,2029,1.06
2640,IDN,POULTRY,KG_CAP,1990,2.468
2641,IDN,POULTRY,KG_CAP,1991,2.783
2642,IDN,POULTRY,KG_CAP,1992,2.567
2643,IDN,POULTRY,KG_CAP,1993,3.222
2644,IDN,POULTRY,KG_CAP,1994,3.704
2645,IDN,POULTRY,KG_CAP,1995,3.918
2646,IDN,POULTRY,KG_CAP,1996,4.178
2647,IDN,POULTRY,KG_CAP,1997,3.903
2648,IDN,POULTRY,KG_CAP,1998,2.645
2649,IDN,POULTRY,KG_CAP,1999,2.642
2650,IDN,POULTRY,KG_CAP,2000,3.46
2651,IDN,POULTRY,KG_CAP,2001,3.788
2652,IDN,POULTRY,KG_CAP,2002,4.461
2653,IDN,POULTRY,KG_CAP,2003,4.531
2654,IDN,POULTRY,KG_CAP,2004,4.779
2655,IDN,POULTRY,KG_CAP,2005,4.468
2656,IDN,POULTRY,KG_CAP,2006,4.934
2657,IDN,POULTRY,KG_CAP,2007,5.084
2658,IDN,POULTRY,KG_CAP,2008,5.166
2659,IDN,POULTRY,KG_CAP,2009,5.27
2660,IDN,POULTRY,KG_CAP,2010,5.666
2661,IDN,POULTRY,KG_CAP,2011,6.051
2662,IDN,POULTRY,KG_CAP,2012,6.24
2663,IDN,POULTRY,KG_CAP,2013,6.53
2664,IDN,POULTRY,KG_CAP,2014,6.8
2665,IDN,POULTRY,KG_CAP,2015,7.041
2666,IDN,POULTRY,KG_CAP,2016,7.9
2667,IDN,POULTRY,KG_CAP,2017,7.666
2668,IDN,POULTRY,KG_CAP,2018,7.546
2669,IDN,POULTRY,KG_CAP,2019,7.764
2670,IDN,POULTRY,KG_CAP,2020,7.903
2671,IDN,POULTRY,KG_CAP,2021,8.052
2672,IDN,POULTRY,KG_CAP,2022,8.214
2673,IDN,POULTRY,KG_CAP,2023,8.375
2674,IDN,POULTRY,KG_CAP,2024,8.543
2675,IDN,POULTRY,KG_CAP,2025,8.702
2676,IDN,POULTRY,KG_CAP,2026,8.862
2677,IDN,POULTRY,KG_CAP,2027,9.005
2678,IDN,POULTRY,KG_CAP,2028,9.159
2679,IDN,POULTRY,KG_CAP,2029,9.317
2680,IDN,SHEEP,KG_CAP,1990,0.438
2681,IDN,SHEEP,KG_CAP,1991,0.452
2682,IDN,SHEEP,KG_CAP,1992,0.467
2683,IDN,SHEEP,KG_CAP,1993,0.515
2684,IDN,SHEEP,KG_CAP,1994,0.454
2685,IDN,SHEEP,KG_CAP,1995,0.425
2686,IDN,SHEEP,KG_CAP,1996,0.437
2687,IDN,SHEEP,KG_CAP,1997,0.468
2688,IDN,SHEEP,KG_CAP,1998,0.351
2689,IDN,SHEEP,KG_CAP,1999,0.33
2690,IDN,SHEEP,KG_CAP,2000,0.328
2691,IDN,SHEEP,KG_CAP,2001,0.386
2692,IDN,SHEEP,KG_CAP,2002,0.514
2693,IDN,SHEEP,KG_CAP,2003,0.578
2694,IDN,SHEEP,KG_CAP,2004,0.487
2695,IDN,SHEEP,KG_CAP,2005,0.383
2696,IDN,SHEEP,KG_CAP,2006,0.54
2697,IDN,SHEEP,KG_CAP,2007,0.457
2698,IDN,SHEEP,KG_CAP,2008,0.424
2699,IDN,SHEEP,KG_CAP,2009,0.474
2700,IDN,SHEEP,KG_CAP,2010,0.415
2701,IDN,SHEEP,KG_CAP,2011,0.409
2702,IDN,SHEEP,KG_CAP,2012,0.392
2703,IDN,SHEEP,KG_CAP,2013,0.377
2704,IDN,SHEEP,KG_CAP,2014,0.382
2705,IDN,SHEEP,KG_CAP,2015,0.383
2706,IDN,SHEEP,KG_CAP,2016,0.39
2707,IDN,SHEEP,KG_CAP,2017,0.425
2708,IDN,SHEEP,KG_CAP,2018,0.429
2709,IDN,SHEEP,KG_CAP,2019,0.432
2710,IDN,SHEEP,KG_CAP,2020,0.429
2711,IDN,SHEEP,KG_CAP,2021,0.429
2712,IDN,SHEEP,KG_CAP,2022,0.431
2713,IDN,SHEEP,KG_CAP,2023,0.434
2714,IDN,SHEEP,KG_CAP,2024,0.436
2715,IDN,SHEEP,KG_CAP,2025,0.438
2716,IDN,SHEEP,KG_CAP,2026,0.44
2717,IDN,SHEEP,KG_CAP,2027,0.442
2718,IDN,SHEEP,KG_CAP,2028,0.443
2719,IDN,SHEEP,KG_CAP,2029,0.444
2720,IRN,BEEF,KG_CAP,1990,4.302
2721,IRN,BEEF,KG_CAP,1991,3.56
2722,IRN,BEEF,KG_CAP,1992,3.436
2723,IRN,BEEF,KG_CAP,1993,3.858
2724,IRN,BEEF,KG_CAP,1994,3.708
2725,IRN,BEEF,KG_CAP,1995,3.57
2726,IRN,BEEF,KG_CAP,1996,4.388
2727,IRN,BEEF,KG_CAP,1997,4.317
2728,IRN,BEEF,KG_CAP,1998,4.265
2729,IRN,BEEF,KG_CAP,1999,3.523
2730,IRN,BEEF,KG_CAP,2000,3.291
2731,IRN,BEEF,KG_CAP,2001,3.558
2732,IRN,BEEF,KG_CAP,2002,3.867
2733,IRN,BEEF,KG_CAP,2003,3.809
2734,IRN,BEEF,KG_CAP,2004,4.214
2735,IRN,BEEF,KG_CAP,2005,3.954
2736,IRN,BEEF,KG_CAP,2006,4.726
2737,IRN,BEEF,KG_CAP,2007,4.961
2738,IRN,BEEF,KG_CAP,2008,4.426
2739,IRN,BEEF,KG_CAP,2009,4.45
2740,IRN,BEEF,KG_CAP,2010,5.647
2741,IRN,BEEF,KG_CAP,2011,5.192
2742,IRN,BEEF,KG_CAP,2012,4.561
2743,IRN,BEEF,KG_CAP,2013,4.496
2744,IRN,BEEF,KG_CAP,2014,4.784
2745,IRN,BEEF,KG_CAP,2015,5.007
2746,IRN,BEEF,KG_CAP,2016,5.274
2747,IRN,BEEF,KG_CAP,2017,5.459
2748,IRN,BEEF,KG_CAP,2018,5.65
2749,IRN,BEEF,KG_CAP,2019,5.711
2750,IRN,BEEF,KG_CAP,2020,5.77
2751,IRN,BEEF,KG_CAP,2021,5.852
2752,IRN,BEEF,KG_CAP,2022,5.926
2753,IRN,BEEF,KG_CAP,2023,6.0
2754,IRN,BEEF,KG_CAP,2024,6.075
2755,IRN,BEEF,KG_CAP,2025,6.152
2756,IRN,BEEF,KG_CAP,2026,6.223
2757,IRN,BEEF,KG_CAP,2027,6.295
2758,IRN,BEEF,KG_CAP,2028,6.366
2759,IRN,BEEF,KG_CAP,2029,6.439
2760,IRN,PIG,KG_CAP,1990,0.0
2761,IRN,PIG,KG_CAP,1991,0.0
2762,IRN,PIG,KG_CAP,1992,0.0
2763,IRN,PIG,KG_CAP,1993,0.0
2764,IRN,PIG,KG_CAP,1994,0.0
2765,IRN,PIG,KG_CAP,1995,0.0
2766,IRN,PIG,KG_CAP,1996,0.0
2767,IRN,PIG,KG_CAP,1997,0.0
2768,IRN,PIG,KG_CAP,1998,0.0
2769,IRN,PIG,KG_CAP,1999,0.0
2770,IRN,PIG,KG_CAP,2000,0.0
2771,IRN,PIG,KG_CAP,2001,0.0
2772,IRN,PIG,KG_CAP,2002,0.0
2773,IRN,PIG,KG_CAP,2003,0.0
2774,IRN,PIG,KG_CAP,2004,0.0
2775,IRN,PIG,KG_CAP,2005,0.0
2776,IRN,PIG,KG_CAP,2006,0.0
2777,IRN,PIG,KG_CAP,2007,0.0
2778,IRN,PIG,KG_CAP,2008,0.0
2779,IRN,PIG,KG_CAP,2009,0.0
2780,IRN,PIG,KG_CAP,2010,0.0
2781,IRN,PIG,KG_CAP,2011,0.0
2782,IRN,PIG,KG_CAP,2012,0.0
2783,IRN,PIG,KG_CAP,2013,0.0
2784,IRN,PIG,KG_CAP,2014,0.0
2785,IRN,PIG,KG_CAP,2015,0.0
2786,IRN,PIG,KG_CAP,2016,0.0
2787,IRN,PIG,KG_CAP,2017,0.0
2788,IRN,PIG,KG_CAP,2018,0.0
2789,IRN,PIG,KG_CAP,2019,0.0
2790,IRN,PIG,KG_CAP,2020,0.0
2791,IRN,PIG,KG_CAP,2021,0.0
2792,IRN,PIG,KG_CAP,2022,0.0
2793,IRN,PIG,KG_CAP,2023,0.0
2794,IRN,PIG,KG_CAP,2024,0.0
2795,IRN,PIG,KG_CAP,2025,0.0
2796,IRN,PIG,KG_CAP,2026,0.0
2797,IRN,PIG,KG_CAP,2027,0.0
2798,IRN,PIG,KG_CAP,2028,0.0
2799,IRN,PIG,KG_CAP,2029,0.0
2800,IRN,POULTRY,KG_CAP,1990,6.186
2801,IRN,POULTRY,KG_CAP,1991,6.702
2802,IRN,POULTRY,KG_CAP,1992,8.556
2803,IRN,POULTRY,KG_CAP,1993,9.382
2804,IRN,POULTRY,KG_CAP,1994,9.368
2805,IRN,POULTRY,KG_CAP,1995,9.567
2806,IRN,POULTRY,KG_CAP,1996,9.746
2807,IRN,POULTRY,KG_CAP,1997,10.211
2808,IRN,POULTRY,KG_CAP,1998,10.294
2809,IRN,POULTRY,KG_CAP,1999,10.211
2810,IRN,POULTRY,KG_CAP,2000,11.047
2811,IRN,POULTRY,KG_CAP,2001,11.633
2812,IRN,POULTRY,KG_CAP,2002,12.222
2813,IRN,POULTRY,KG_CAP,2003,14.152
2814,IRN,POULTRY,KG_CAP,2004,14.802
2815,IRN,POULTRY,KG_CAP,2005,15.435
2816,IRN,POULTRY,KG_CAP,2006,16.756
2817,IRN,POULTRY,KG_CAP,2007,18.381
2818,IRN,POULTRY,KG_CAP,2008,18.931
2819,IRN,POULTRY,KG_CAP,2009,19.282
2820,IRN,POULTRY,KG_CAP,2010,19.836
2821,IRN,POULTRY,KG_CAP,2011,21.34
2822,IRN,POULTRY,KG_CAP,2012,21.829
2823,IRN,POULTRY,KG_CAP,2013,22.289
2824,IRN,POULTRY,KG_CAP,2014,22.296
2825,IRN,POULTRY,KG_CAP,2015,22.337
2826,IRN,POULTRY,KG_CAP,2016,22.695
2827,IRN,POULTRY,KG_CAP,2017,23.075
2828,IRN,POULTRY,KG_CAP,2018,23.009
2829,IRN,POULTRY,KG_CAP,2019,23.226
2830,IRN,POULTRY,KG_CAP,2020,23.474
2831,IRN,POULTRY,KG_CAP,2021,23.67
2832,IRN,POULTRY,KG_CAP,2022,23.873
2833,IRN,POULTRY,KG_CAP,2023,24.084
2834,IRN,POULTRY,KG_CAP,2024,24.307
2835,IRN,POULTRY,KG_CAP,2025,24.537
2836,IRN,POULTRY,KG_CAP,2026,24.776
2837,IRN,POULTRY,KG_CAP,2027,25.025
2838,IRN,POULTRY,KG_CAP,2028,25.281
2839,IRN,POULTRY,KG_CAP,2029,25.542
2840,IRN,SHEEP,KG_CAP,1990,5.517
2841,IRN,SHEEP,KG_CAP,1991,6.273
2842,IRN,SHEEP,KG_CAP,1992,6.205
2843,IRN,SHEEP,KG_CAP,1993,5.827
2844,IRN,SHEEP,KG_CAP,1994,5.643
2845,IRN,SHEEP,KG_CAP,1995,5.564
2846,IRN,SHEEP,KG_CAP,1996,5.865
2847,IRN,SHEEP,KG_CAP,1997,5.852
